Epoch,State,Count
Epoch,State,Count
Epoch,State,Count
490,Susceptible,45
490,Infectious,12
490,Recovered,43
491,Susceptible,40
491,Infectious,26
491,Recovered,34
492,Susceptible,37
492,Infectious,23
492,Recovered,40
493,Susceptible,44
493,Infectious,16
493,Recovered,40
494,Susceptible,49
494,Infectious,13
494,Recovered,38
495,Susceptible,38
495,Infectious,28
495,Recovered,34
496,Susceptible,33
496,Infectious,22
496,Recovered,45
497,Susceptible,37
497,Infectious,21
497,Recovered,42
498,Susceptible,34
498,Infectious,26
498,Recovered,40
499,Susceptible,37
499,Infectious,14
499,Recovered,49
500,Susceptible,36
500,Infectious,25
500,Recovered,39
501,Susceptible,42
501,Infectious,18
501,Recovered,40
502,Susceptible,41
502,Infectious,18
502,Recovered,41
503,Susceptible,40
503,Infectious,18
503,Recovered,42
504,Susceptible,35
504,Infectious,22
504,Recovered,43
505,Susceptible,38
505,Infectious,16
505,Recovered,46
506,Susceptible,46
506,Infectious,11
506,Recovered,43
507,Susceptible,43
507,Infectious,26
507,Recovered,31
508,Susceptible,22
508,Infectious,31
508,Recovered,47
509,Susceptible,32
509,Infectious,10
509,Recovered,58
510,Susceptible,42
510,Infectious,16
510,Recovered,42
511,Susceptible,33
511,Infectious,23
511,Recovered,44
512,Susceptible,28
512,Infectious,26
512,Recovered,46
513,Susceptible,40
513,Infectious,13
513,Recovered,47
514,Susceptible,40
514,Infectious,18
514,Recovered,42
515,Susceptible,40
515,Infectious,22
515,Recovered,38
516,Susceptible,36
516,Infectious,26
516,Recovered,38
517,Susceptible,39
517,Infectious,21
517,Recovered,40
518,Susceptible,39
518,Infectious,17
518,Recovered,44
519,Susceptible,42
519,Infectious,19
519,Recovered,39
520,Susceptible,37
520,Infectious,24
520,Recovered,39
521,Susceptible,40
521,Infectious,20
521,Recovered,40
522,Susceptible,33
522,Infectious,27
522,Recovered,40
523,Susceptible,40
523,Infectious,14
523,Recovered,46
524,Susceptible,40
524,Infectious,24
524,Recovered,36
525,Susceptible,40
525,Infectious,21
525,Recovered,39
526,Susceptible,32
526,Infectious,26
526,Recovered,42
527,Susceptible,37
527,Infectious,22
527,Recovered,41
528,Susceptible,32
528,Infectious,27
528,Recovered,41
529,Susceptible,32
529,Infectious,21
529,Recovered,47
530,Susceptible,38
530,Infectious,17
530,Recovered,45
531,Susceptible,44
531,Infectious,17
531,Recovered,39
532,Susceptible,39
532,Infectious,21
532,Recovered,40
533,Susceptible,43
533,Infectious,14
533,Recovered,43
534,Susceptible,43
534,Infectious,23
534,Recovered,34
535,Susceptible,36
535,Infectious,24
535,Recovered,40
536,Susceptible,32
536,Infectious,19
536,Recovered,49
537,Susceptible,40
537,Infectious,19
537,Recovered,41
538,Susceptible,40
538,Infectious,22
538,Recovered,38
539,Susceptible,28
539,Infectious,32
539,Recovered,40
540,Susceptible,29
540,Infectious,25
540,Recovered,46
541,Susceptible,33
541,Infectious,18
541,Recovered,49
542,Susceptible,32
542,Infectious,27
542,Recovered,41
543,Susceptible,27
543,Infectious,29
543,Recovered,44
544,Susceptible,30
544,Infectious,20
544,Recovered,50
545,Susceptible,36
545,Infectious,22
545,Recovered,42
546,Susceptible,33
546,Infectious,23
546,Recovered,44
547,Susceptible,35
547,Infectious,18
547,Recovered,47
548,Susceptible,38
548,Infectious,24
548,Recovered,38
549,Susceptible,42
549,Infectious,19
549,Recovered,39
550,Susceptible,39
550,Infectious,21
550,Recovered,40
551,Susceptible,40
551,Infectious,22
551,Recovered,38
552,Susceptible,40
552,Infectious,16
552,Recovered,44
553,Susceptible,42
553,Infectious,17
553,Recovered,41
554,Susceptible,42
554,Infectious,20
554,Recovered,38
555,Susceptible,38
555,Infectious,17
555,Recovered,45
556,Susceptible,41
556,Infectious,17
556,Recovered,42
557,Susceptible,43
557,Infectious,14
557,Recovered,43
558,Susceptible,47
558,Infectious,20
558,Recovered,33
559,Susceptible,30
559,Infectious,30
559,Recovered,40
560,Susceptible,34
560,Infectious,12
560,Recovered,54
561,Susceptible,40
561,Infectious,22
561,Recovered,38
562,Susceptible,35
562,Infectious,21
562,Recovered,44
563,Susceptible,30
563,Infectious,26
563,Recovered,44
564,Susceptible,37
564,Infectious,18
564,Recovered,45
565,Susceptible,32
565,Infectious,24
565,Recovered,44
566,Susceptible,36
566,Infectious,18
566,Recovered,46
567,Susceptible,34
567,Infectious,28
567,Recovered,38
568,Susceptible,31
568,Infectious,18
568,Recovered,51
569,Susceptible,44
569,Infectious,11
569,Recovered,45
570,Susceptible,30
570,Infectious,26
570,Recovered,44
571,Susceptible,33
571,Infectious,17
571,Recovered,50
572,Susceptible,40
572,Infectious,19
572,Recovered,41
573,Susceptible,44
573,Infectious,16
573,Recovered,40
574,Susceptible,39
574,Infectious,23
574,Recovered,38
575,Susceptible,27
575,Infectious,34
575,Recovered,39
576,Susceptible,27
576,Infectious,16
576,Recovered,57
577,Susceptible,40
577,Infectious,12
577,Recovered,48
578,Susceptible,37
578,Infectious,21
578,Recovered,42
579,Susceptible,26
579,Infectious,27
579,Recovered,47
580,Susceptible,31
580,Infectious,19
580,Recovered,50
581,Susceptible,38
581,Infectious,17
581,Recovered,45
582,Susceptible,43
582,Infectious,15
582,Recovered,42
583,Susceptible,36
583,Infectious,27
583,Recovered,37
584,Susceptible,30
584,Infectious,28
584,Recovered,42
585,Susceptible,32
585,Infectious,14
585,Recovered,54
586,Susceptible,52
586,Infectious,18
586,Recovered,30
587,Susceptible,36
587,Infectious,25
587,Recovered,39
588,Susceptible,38
588,Infectious,16
588,Recovered,46
589,Susceptible,42
589,Infectious,15
589,Recovered,43
590,Susceptible,33
590,Infectious,28
590,Recovered,39
591,Susceptible,39
591,Infectious,22
591,Recovered,39
592,Susceptible,37
592,Infectious,23
592,Recovered,40
593,Susceptible,31
593,Infectious,24
593,Recovered,45
594,Susceptible,32
594,Infectious,17
594,Recovered,51
595,Susceptible,29
595,Infectious,22
595,Recovered,49
596,Susceptible,34
596,Infectious,10
596,Recovered,56
597,Susceptible,42
597,Infectious,22
597,Recovered,36
598,Susceptible,40
598,Infectious,19
598,Recovered,41
599,Susceptible,35
599,Infectious,29
599,Recovered,36
600,Susceptible,34
600,Infectious,16
600,Recovered,50
601,Susceptible,38
601,Infectious,19
601,Recovered,43
602,Susceptible,41
602,Infectious,22
602,Recovered,37
603,Susceptible,35
603,Infectious,25
603,Recovered,40
604,Susceptible,35
604,Infectious,22
604,Recovered,43
605,Susceptible,32
605,Infectious,20
605,Recovered,48
606,Susceptible,31
606,Infectious,19
606,Recovered,50
607,Susceptible,43
607,Infectious,16
607,Recovered,41
608,Susceptible,33
608,Infectious,27
608,Recovered,40
609,Susceptible,38
609,Infectious,14
609,Recovered,48
610,Susceptible,43
610,Infectious,17
610,Recovered,40
611,Susceptible,33
611,Infectious,28
611,Recovered,39
612,Susceptible,28
612,Infectious,21
612,Recovered,51
613,Susceptible,41
613,Infectious,18
613,Recovered,41
614,Susceptible,46
614,Infectious,16
614,Recovered,38
615,Susceptible,45
615,Infectious,24
615,Recovered,31
616,Susceptible,29
616,Infectious,28
616,Recovered,43
617,Susceptible,32
617,Infectious,21
617,Recovered,47
618,Susceptible,27
618,Infectious,20
618,Recovered,53
619,Susceptible,40
619,Infectious,14
619,Recovered,46
620,Susceptible,36
620,Infectious,26
620,Recovered,38
621,Susceptible,36
621,Infectious,24
621,Recovered,40
622,Susceptible,36
622,Infectious,19
622,Recovered,45
623,Susceptible,40
623,Infectious,17
623,Recovered,43
624,Susceptible,39
624,Infectious,19
624,Recovered,42
625,Susceptible,37
625,Infectious,17
625,Recovered,46
626,Susceptible,41
626,Infectious,22
626,Recovered,37
627,Susceptible,39
627,Infectious,23
627,Recovered,38
628,Susceptible,33
628,Infectious,20
628,Recovered,47
629,Susceptible,32
629,Infectious,24
629,Recovered,44
630,Susceptible,26
630,Infectious,22
630,Recovered,52
631,Susceptible,35
631,Infectious,15
631,Recovered,50
632,Susceptible,38
632,Infectious,24
632,Recovered,38
633,Susceptible,37
633,Infectious,17
633,Recovered,46
634,Susceptible,40
634,Infectious,18
634,Recovered,42
635,Susceptible,38
635,Infectious,23
635,Recovered,39
636,Susceptible,32
636,Infectious,22
636,Recovered,46
637,Susceptible,33
637,Infectious,20
637,Recovered,47
638,Susceptible,42
638,Infectious,17
638,Recovered,41
639,Susceptible,38
639,Infectious,19
639,Recovered,43
640,Susceptible,36
640,Infectious,23
640,Recovered,41
641,Susceptible,36
641,Infectious,21
641,Recovered,43
642,Susceptible,35
642,Infectious,21
642,Recovered,44
643,Susceptible,33
643,Infectious,25
643,Recovered,42
644,Susceptible,34
644,Infectious,19
644,Recovered,47
645,Susceptible,28
645,Infectious,22
645,Recovered,50
646,Susceptible,32
646,Infectious,22
646,Recovered,46
647,Susceptible,28
647,Infectious,19
647,Recovered,53
648,Susceptible,30
648,Infectious,20
648,Recovered,50
649,Susceptible,35
649,Infectious,19
649,Recovered,46
650,Susceptible,45
650,Infectious,13
650,Recovered,42
651,Susceptible,39
651,Infectious,24
651,Recovered,37
652,Susceptible,35
652,Infectious,24
652,Recovered,41
653,Susceptible,39
653,Infectious,13
653,Recovered,48
654,Susceptible,34
654,Infectious,27
654,Recovered,39
655,Susceptible,30
655,Infectious,23
655,Recovered,47
656,Susceptible,34
656,Infectious,15
656,Recovered,51
657,Susceptible,39
657,Infectious,13
657,Recovered,48
658,Susceptible,37
658,Infectious,21
658,Recovered,42
659,Susceptible,34
659,Infectious,22
659,Recovered,44
660,Susceptible,40
660,Infectious,17
660,Recovered,43
661,Susceptible,41
661,Infectious,18
661,Recovered,41
662,Susceptible,39
662,Infectious,17
662,Recovered,44
663,Susceptible,41
663,Infectious,20
663,Recovered,39
664,Susceptible,36
664,Infectious,29
664,Recovered,35
665,Susceptible,34
665,Infectious,18
665,Recovered,48
666,Susceptible,36
666,Infectious,19
666,Recovered,45
667,Susceptible,37
667,Infectious,22
667,Recovered,41
668,Susceptible,37
668,Infectious,17
668,Recovered,46
669,Susceptible,35
669,Infectious,23
669,Recovered,42
670,Susceptible,40
670,Infectious,21
670,Recovered,39
671,Susceptible,36
671,Infectious,21
671,Recovered,43
672,Susceptible,36
672,Infectious,25
672,Recovered,39
673,Susceptible,39
673,Infectious,21
673,Recovered,40
674,Susceptible,44
674,Infectious,18
674,Recovered,38
675,Susceptible,44
675,Infectious,20
675,Recovered,36
676,Susceptible,38
676,Infectious,29
676,Recovered,33
677,Susceptible,25
677,Infectious,29
677,Recovered,46
678,Susceptible,28
678,Infectious,21
678,Recovered,51
679,Susceptible,32
679,Infectious,18
679,Recovered,50
680,Susceptible,37
680,Infectious,19
680,Recovered,44
681,Susceptible,46
681,Infectious,16
681,Recovered,38
682,Susceptible,33
682,Infectious,28
682,Recovered,39
683,Susceptible,34
683,Infectious,21
683,Recovered,45
684,Susceptible,33
684,Infectious,22
684,Recovered,45
685,Susceptible,32
685,Infectious,19
685,Recovered,49
686,Susceptible,36
686,Infectious,24
686,Recovered,40
687,Susceptible,37
687,Infectious,18
687,Recovered,45
688,Susceptible,40
688,Infectious,16
688,Recovered,44
689,Susceptible,43
689,Infectious,17
689,Recovered,40
690,Susceptible,37
690,Infectious,26
690,Recovered,37
691,Susceptible,28
691,Infectious,26
691,Recovered,46
692,Susceptible,35
692,Infectious,16
692,Recovered,49
693,Susceptible,38
693,Infectious,20
693,Recovered,42
694,Susceptible,41
694,Infectious,20
694,Recovered,39
695,Susceptible,36
695,Infectious,19
695,Recovered,45
696,Susceptible,40
696,Infectious,11
696,Recovered,49
697,Susceptible,43
697,Infectious,18
697,Recovered,39
698,Susceptible,31
698,Infectious,26
698,Recovered,43
699,Susceptible,41
699,Infectious,18
699,Recovered,41
700,Susceptible,37
700,Infectious,21
700,Recovered,42
701,Susceptible,40
701,Infectious,18
701,Recovered,42
702,Susceptible,42
702,Infectious,20
702,Recovered,38
703,Susceptible,31
703,Infectious,28
703,Recovered,41
704,Susceptible,34
704,Infectious,17
704,Recovered,49
705,Susceptible,37
705,Infectious,21
705,Recovered,42
706,Susceptible,38
706,Infectious,20
706,Recovered,42
707,Susceptible,39
707,Infectious,19
707,Recovered,42
708,Susceptible,37
708,Infectious,21
708,Recovered,42
709,Susceptible,41
709,Infectious,14
709,Recovered,45
710,Susceptible,40
710,Infectious,19
710,Recovered,41
711,Susceptible,42
711,Infectious,15
711,Recovered,43
712,Susceptible,41
712,Infectious,21
712,Recovered,38
713,Susceptible,31
713,Infectious,22
713,Recovered,47
714,Susceptible,38
714,Infectious,18
714,Recovered,44
715,Susceptible,38
715,Infectious,19
715,Recovered,43
716,Susceptible,41
716,Infectious,18
716,Recovered,41
717,Susceptible,36
717,Infectious,28
717,Recovered,36
718,Susceptible,36
718,Infectious,18
718,Recovered,46
719,Susceptible,42
719,Infectious,22
719,Recovered,36
720,Susceptible,37
720,Infectious,25
720,Recovered,38
721,Susceptible,32
721,Infectious,17
721,Recovered,51
722,Susceptible,39
722,Infectious,19
722,Recovered,42
723,Susceptible,41
723,Infectious,16
723,Recovered,43
724,Susceptible,41
724,Infectious,17
724,Recovered,42
725,Susceptible,45
725,Infectious,16
725,Recovered,39
726,Susceptible,39
726,Infectious,22
726,Recovered,39
727,Susceptible,34
727,Infectious,20
727,Recovered,46
728,Susceptible,35
728,Infectious,17
728,Recovered,48
729,Susceptible,42
729,Infectious,15
729,Recovered,43
730,Susceptible,36
730,Infectious,25
730,Recovered,39
731,Susceptible,44
731,Infectious,14
731,Recovered,42
732,Susceptible,44
732,Infectious,17
732,Recovered,39
733,Susceptible,47
733,Infectious,18
733,Recovered,35
734,Susceptible,39
734,Infectious,23
734,Recovered,38
735,Susceptible,33
735,Infectious,23
735,Recovered,44
736,Susceptible,37
736,Infectious,20
736,Recovered,43
737,Susceptible,30
737,Infectious,28
737,Recovered,42
738,Susceptible,33
738,Infectious,25
738,Recovered,42
739,Susceptible,31
739,Infectious,20
739,Recovered,49
740,Susceptible,33
740,Infectious,20
740,Recovered,47
741,Susceptible,33
741,Infectious,19
741,Recovered,48
742,Susceptible,32
742,Infectious,25
742,Recovered,43
743,Susceptible,30
743,Infectious,23
743,Recovered,47
744,Susceptible,41
744,Infectious,12
744,Recovered,47
745,Susceptible,37
745,Infectious,26
745,Recovered,37
746,Susceptible,29
746,Infectious,29
746,Recovered,42
747,Susceptible,28
747,Infectious,16
747,Recovered,56
748,Susceptible,34
748,Infectious,19
748,Recovered,47
749,Susceptible,32
749,Infectious,25
749,Recovered,43
750,Susceptible,42
750,Infectious,17
750,Recovered,41
751,Susceptible,39
751,Infectious,22
751,Recovered,39
752,Susceptible,41
752,Infectious,17
752,Recovered,42
753,Susceptible,39
753,Infectious,21
753,Recovered,40
754,Susceptible,40
754,Infectious,16
754,Recovered,44
755,Susceptible,38
755,Infectious,28
755,Recovered,34
756,Susceptible,33
756,Infectious,20
756,Recovered,47
757,Susceptible,37
757,Infectious,17
757,Recovered,46
758,Susceptible,39
758,Infectious,18
758,Recovered,43
759,Susceptible,41
759,Infectious,22
759,Recovered,37
760,Susceptible,42
760,Infectious,17
760,Recovered,41
761,Susceptible,31
761,Infectious,23
761,Recovered,46
762,Susceptible,39
762,Infectious,17
762,Recovered,44
763,Susceptible,43
763,Infectious,17
763,Recovered,40
764,Susceptible,41
764,Infectious,22
764,Recovered,37
765,Susceptible,40
765,Infectious,19
765,Recovered,41
766,Susceptible,33
766,Infectious,23
766,Recovered,44
767,Susceptible,26
767,Infectious,26
767,Recovered,48
768,Susceptible,35
768,Infectious,18
768,Recovered,47
769,Susceptible,39
769,Infectious,22
769,Recovered,39
770,Susceptible,33
770,Infectious,22
770,Recovered,45
771,Susceptible,42
771,Infectious,13
771,Recovered,45
772,Susceptible,47
772,Infectious,15
772,Recovered,38
773,Susceptible,40
773,Infectious,28
773,Recovered,32
774,Susceptible,29
774,Infectious,24
774,Recovered,47
775,Susceptible,33
775,Infectious,17
775,Recovered,50
776,Susceptible,30
776,Infectious,13
776,Recovered,57
777,Susceptible,34
777,Infectious,22
777,Recovered,44
778,Susceptible,36
778,Infectious,20
778,Recovered,44
779,Susceptible,31
779,Infectious,24
779,Recovered,45
780,Susceptible,38
780,Infectious,15
780,Recovered,47
781,Susceptible,49
781,Infectious,14
781,Recovered,37
782,Susceptible,48
782,Infectious,17
782,Recovered,35
783,Susceptible,43
783,Infectious,24
783,Recovered,33
784,Susceptible,39
784,Infectious,24
784,Recovered,37
785,Susceptible,31
785,Infectious,26
785,Recovered,43
786,Susceptible,27
786,Infectious,21
786,Recovered,52
787,Susceptible,38
787,Infectious,12
787,Recovered,50
788,Susceptible,42
788,Infectious,19
788,Recovered,39
789,Susceptible,32
789,Infectious,23
789,Recovered,45
790,Susceptible,34
790,Infectious,18
790,Recovered,48
791,Susceptible,44
791,Infectious,22
791,Recovered,34
792,Susceptible,35
792,Infectious,31
792,Recovered,34
793,Susceptible,30
793,Infectious,21
793,Recovered,49
794,Susceptible,28
794,Infectious,22
794,Recovered,50
795,Susceptible,35
795,Infectious,16
795,Recovered,49
796,Susceptible,37
796,Infectious,20
796,Recovered,43
797,Susceptible,37
797,Infectious,16
797,Recovered,47
798,Susceptible,39
798,Infectious,20
798,Recovered,41
799,Susceptible,30
799,Infectious,28
799,Recovered,42
800,Susceptible,34
800,Infectious,22
800,Recovered,44
801,Susceptible,33
801,Infectious,23
801,Recovered,44
802,Susceptible,35
802,Infectious,21
802,Recovered,44
803,Susceptible,40
803,Infectious,18
803,Recovered,42
804,Susceptible,31
804,Infectious,32
804,Recovered,37
805,Susceptible,32
805,Infectious,20
805,Recovered,48
806,Susceptible,37
806,Infectious,14
806,Recovered,49
807,Susceptible,38
807,Infectious,22
807,Recovered,40
808,Susceptible,31
808,Infectious,28
808,Recovered,41
809,Susceptible,34
809,Infectious,20
809,Recovered,46
810,Susceptible,40
810,Infectious,19
810,Recovered,41
811,Susceptible,36
811,Infectious,27
811,Recovered,37
812,Susceptible,26
812,Infectious,29
812,Recovered,45
813,Susceptible,32
813,Infectious,14
813,Recovered,54
814,Susceptible,43
814,Infectious,18
814,Recovered,39
815,Susceptible,36
815,Infectious,25
815,Recovered,39
816,Susceptible,28
816,Infectious,21
816,Recovered,51
817,Susceptible,43
817,Infectious,15
817,Recovered,42
818,Susceptible,45
818,Infectious,21
818,Recovered,34
819,Susceptible,34
819,Infectious,29
819,Recovered,37
820,Susceptible,28
820,Infectious,25
820,Recovered,47
821,Susceptible,36
821,Infectious,16
821,Recovered,48
822,Susceptible,38
822,Infectious,20
822,Recovered,42
823,Susceptible,40
823,Infectious,20
823,Recovered,40
824,Susceptible,37
824,Infectious,27
824,Recovered,36
825,Susceptible,33
825,Infectious,22
825,Recovered,45
826,Susceptible,35
826,Infectious,23
826,Recovered,42
827,Susceptible,28
827,Infectious,29
827,Recovered,43
828,Susceptible,31
828,Infectious,17
828,Recovered,52
829,Susceptible,36
829,Infectious,12
829,Recovered,52
830,Susceptible,40
830,Infectious,24
830,Recovered,36
831,Susceptible,41
831,Infectious,20
831,Recovered,39
832,Susceptible,41
832,Infectious,24
832,Recovered,35
833,Susceptible,34
833,Infectious,28
833,Recovered,38
834,Susceptible,37
834,Infectious,19
834,Recovered,44
835,Susceptible,41
835,Infectious,20
835,Recovered,39
836,Susceptible,39
836,Infectious,23
836,Recovered,38
837,Susceptible,37
837,Infectious,18
837,Recovered,45
838,Susceptible,40
838,Infectious,19
838,Recovered,41
839,Susceptible,32
839,Infectious,28
839,Recovered,40
840,Susceptible,34
840,Infectious,22
840,Recovered,44
841,Susceptible,39
841,Infectious,15
841,Recovered,46
842,Susceptible,38
842,Infectious,21
842,Recovered,41
843,Susceptible,33
843,Infectious,24
843,Recovered,43
844,Susceptible,28
844,Infectious,25
844,Recovered,47
845,Susceptible,38
845,Infectious,13
845,Recovered,49
846,Susceptible,36
846,Infectious,24
846,Recovered,40
847,Susceptible,30
847,Infectious,28
847,Recovered,42
848,Susceptible,36
848,Infectious,21
848,Recovered,43
849,Susceptible,41
849,Infectious,18
849,Recovered,41
850,Susceptible,34
850,Infectious,24
850,Recovered,42
851,Susceptible,36
851,Infectious,22
851,Recovered,42
852,Susceptible,39
852,Infectious,16
852,Recovered,45
853,Susceptible,24
853,Infectious,32
853,Recovered,44
854,Susceptible,36
854,Infectious,12
854,Recovered,52
855,Susceptible,42
855,Infectious,18
855,Recovered,40
856,Susceptible,27
856,Infectious,36
856,Recovered,37
857,Susceptible,22
857,Infectious,29
857,Recovered,49
858,Susceptible,38
858,Infectious,12
858,Recovered,50
859,Susceptible,44
859,Infectious,18
859,Recovered,38
860,Susceptible,44
860,Infectious,16
860,Recovered,40
861,Susceptible,36
861,Infectious,26
861,Recovered,38
862,Susceptible,34
862,Infectious,21
862,Recovered,45
863,Susceptible,33
863,Infectious,28
863,Recovered,39
864,Susceptible,31
864,Infectious,22
864,Recovered,47
865,Susceptible,46
865,Infectious,12
865,Recovered,42
866,Susceptible,40
866,Infectious,24
866,Recovered,36
867,Susceptible,35
867,Infectious,20
867,Recovered,45
868,Susceptible,41
868,Infectious,19
868,Recovered,40
869,Susceptible,45
869,Infectious,18
869,Recovered,37
870,Susceptible,44
870,Infectious,19
870,Recovered,37
871,Susceptible,41
871,Infectious,21
871,Recovered,38
872,Susceptible,32
872,Infectious,27
872,Recovered,41
873,Susceptible,32
873,Infectious,19
873,Recovered,49
874,Susceptible,34
874,Infectious,22
874,Recovered,44
875,Susceptible,33
875,Infectious,21
875,Recovered,46
876,Susceptible,26
876,Infectious,30
876,Recovered,44
877,Susceptible,22
877,Infectious,25
877,Recovered,53
878,Susceptible,34
878,Infectious,18
878,Recovered,48
879,Susceptible,34
879,Infectious,17
879,Recovered,49
880,Susceptible,31
880,Infectious,20
880,Recovered,49
881,Susceptible,37
881,Infectious,25
881,Recovered,38
882,Susceptible,30
882,Infectious,22
882,Recovered,48
883,Susceptible,33
883,Infectious,15
883,Recovered,52
884,Susceptible,36
884,Infectious,21
884,Recovered,43
885,Susceptible,39
885,Infectious,17
885,Recovered,44
886,Susceptible,38
886,Infectious,23
886,Recovered,39
887,Susceptible,36
887,Infectious,20
887,Recovered,44
888,Susceptible,38
888,Infectious,22
888,Recovered,40
889,Susceptible,37
889,Infectious,23
889,Recovered,40
890,Susceptible,46
890,Infectious,17
890,Recovered,37
891,Susceptible,51
891,Infectious,16
891,Recovered,33
892,Susceptible,45
892,Infectious,19
892,Recovered,36
893,Susceptible,36
893,Infectious,21
893,Recovered,43
894,Susceptible,26
894,Infectious,31
894,Recovered,43
895,Susceptible,32
895,Infectious,16
895,Recovered,52
896,Susceptible,40
896,Infectious,18
896,Recovered,42
897,Susceptible,29
897,Infectious,28
897,Recovered,43
898,Susceptible,36
898,Infectious,17
898,Recovered,47
899,Susceptible,33
899,Infectious,21
899,Recovered,46
900,Susceptible,29
900,Infectious,30
900,Recovered,41
901,Susceptible,33
901,Infectious,14
901,Recovered,53
902,Susceptible,32
902,Infectious,26
902,Recovered,42
903,Susceptible,34
903,Infectious,19
903,Recovered,47
904,Susceptible,44
904,Infectious,12
904,Recovered,44
905,Susceptible,40
905,Infectious,28
905,Recovered,32
906,Susceptible,30
906,Infectious,21
906,Recovered,49
907,Susceptible,28
907,Infectious,21
907,Recovered,51
908,Susceptible,38
908,Infectious,12
908,Recovered,50
909,Susceptible,43
909,Infectious,23
909,Recovered,34
910,Susceptible,35
910,Infectious,22
910,Recovered,43
911,Susceptible,34
911,Infectious,23
911,Recovered,43
912,Susceptible,36
912,Infectious,22
912,Recovered,42
913,Susceptible,39
913,Infectious,19
913,Recovered,42
914,Susceptible,35
914,Infectious,17
914,Recovered,48
915,Susceptible,34
915,Infectious,16
915,Recovered,50
916,Susceptible,38
916,Infectious,18
916,Recovered,44
917,Susceptible,35
917,Infectious,24
917,Recovered,41
918,Susceptible,40
918,Infectious,14
918,Recovered,46
919,Susceptible,42
919,Infectious,16
919,Recovered,42
920,Susceptible,31
920,Infectious,28
920,Recovered,41
921,Susceptible,31
921,Infectious,19
921,Recovered,50
922,Susceptible,33
922,Infectious,18
922,Recovered,49
923,Susceptible,32
923,Infectious,22
923,Recovered,46
924,Susceptible,32
924,Infectious,19
924,Recovered,49
925,Susceptible,37
925,Infectious,17
925,Recovered,46
926,Susceptible,38
926,Infectious,17
926,Recovered,45
927,Susceptible,39
927,Infectious,18
927,Recovered,43
928,Susceptible,35
928,Infectious,28
928,Recovered,37
929,Susceptible,33
929,Infectious,20
929,Recovered,47
930,Susceptible,30
930,Infectious,20
930,Recovered,50
931,Susceptible,35
931,Infectious,15
931,Recovered,50
932,Susceptible,36
932,Infectious,24
932,Recovered,40
933,Susceptible,36
933,Infectious,19
933,Recovered,45
934,Susceptible,36
934,Infectious,23
934,Recovered,41
935,Susceptible,28
935,Infectious,31
935,Recovered,41
936,Susceptible,33
936,Infectious,18
936,Recovered,49
937,Susceptible,35
937,Infectious,22
937,Recovered,43
938,Susceptible,35
938,Infectious,17
938,Recovered,48
939,Susceptible,34
939,Infectious,20
939,Recovered,46
940,Susceptible,40
940,Infectious,14
940,Recovered,46
941,Susceptible,39
941,Infectious,22
941,Recovered,39
942,Susceptible,32
942,Infectious,19
942,Recovered,49
943,Susceptible,38
943,Infectious,20
943,Recovered,42
944,Susceptible,23
944,Infectious,28
944,Recovered,49
945,Susceptible,33
945,Infectious,16
945,Recovered,51
946,Susceptible,43
946,Infectious,20
946,Recovered,37
947,Susceptible,31
947,Infectious,24
947,Recovered,45
948,Susceptible,42
948,Infectious,13
948,Recovered,45
949,Susceptible,40
949,Infectious,21
949,Recovered,39
950,Susceptible,40
950,Infectious,23
950,Recovered,37
951,Susceptible,36
951,Infectious,24
951,Recovered,40
952,Susceptible,33
952,Infectious,20
952,Recovered,47
953,Susceptible,40
953,Infectious,15
953,Recovered,45
954,Susceptible,31
954,Infectious,33
954,Recovered,36
955,Susceptible,27
955,Infectious,25
955,Recovered,48
956,Susceptible,29
956,Infectious,16
956,Recovered,55
957,Susceptible,33
957,Infectious,18
957,Recovered,49
958,Susceptible,40
958,Infectious,16
958,Recovered,44
959,Susceptible,37
959,Infectious,21
959,Recovered,42
960,Susceptible,33
960,Infectious,25
960,Recovered,42
961,Susceptible,39
961,Infectious,13
961,Recovered,48
962,Susceptible,38
962,Infectious,22
962,Recovered,40
963,Susceptible,33
963,Infectious,28
963,Recovered,39
964,Susceptible,31
964,Infectious,20
964,Recovered,49
965,Susceptible,35
965,Infectious,20
965,Recovered,45
966,Susceptible,35
966,Infectious,22
966,Recovered,43
967,Susceptible,39
967,Infectious,19
967,Recovered,42
968,Susceptible,27
968,Infectious,32
968,Recovered,41
969,Susceptible,27
969,Infectious,22
969,Recovered,51
970,Susceptible,32
970,Infectious,21
970,Recovered,47
971,Susceptible,41
971,Infectious,14
971,Recovered,45
972,Susceptible,39
972,Infectious,21
972,Recovered,40
973,Susceptible,38
973,Infectious,27
973,Recovered,35
974,Susceptible,32
974,Infectious,22
974,Recovered,46
975,Susceptible,35
975,Infectious,20
975,Recovered,45
976,Susceptible,36
976,Infectious,17
976,Recovered,47
977,Susceptible,47
977,Infectious,14
977,Recovered,39
978,Susceptible,45
978,Infectious,17
978,Recovered,38
979,Susceptible,37
979,Infectious,28
979,Recovered,35
980,Susceptible,38
980,Infectious,16
980,Recovered,46
981,Susceptible,23
981,Infectious,36
981,Recovered,41
982,Susceptible,28
982,Infectious,18
982,Recovered,54
983,Susceptible,36
983,Infectious,22
983,Recovered,42
984,Susceptible,27
984,Infectious,24
984,Recovered,49
985,Susceptible,47
985,Infectious,8
985,Recovered,45
986,Susceptible,38
986,Infectious,26
986,Recovered,36
987,Susceptible,38
987,Infectious,23
987,Recovered,39
988,Susceptible,38
988,Infectious,18
